tweet,label
"nalezy jak najszybciej wypowiedziec wszystkie umowy zawarte przez rzady komunistyczne PRL zawarte ze Zwiazkiem Rradzieckim,dla obecnej władzy RP nie sa one wiarzace , poniewz Związek Radziecki formalnie oraz prawnie NIE ISTNIEJE,a wiec umowy zawarte z nieistniejacym panstwem nie powinny byc respektowane !!!!!!!",normal
Dlatego juz dawno nie ogladam polsatu,normal
"Nie obejrzą ""M jak miłosć"". Tragedia!!!",normal
Podobno zerknął na Twittera Lisa i profil Petru.,normal
co by na to powiedzieli czterej jeźdźcy apokalipsy. po kim by się przejechali roznosząc w pył,normal
Dziewczyno trzymaj sie!!!!,normal
a imigranci czekają na broń...,normal
Tylko jedno pytanie: Dlaczego po 25 latach? Bo dziewczynki o cos spytały???A jak zarzucali powazni politycy to się siedziało cicho? komu ten kit???,normal
"A nasmiewali sie z Korwin, jak mowil ze jestesmy pod okupacja Korwina",normal
"Przynajmniej wiedzą imigranci, że do polski nie warto przyjeżdżać. Polak nie pozwoliłby na z hańbienie kobiet przez imigrantów. Po prostu współczuję polką, które wyjechały z polski i nie mogą chodzić wieczorem spokojnie. Polska nie jest w cale takim złym narodem, wystarczy porobić na górze porządki.",normal
Nieznani sprawcy? ....dziwne bo zawsze wiecie komu coś złego przypisać a są to przeważnie Rosjanie,normal
"""wyimaginowanych afer"" ? człowieku jesteś w hibernacji ?
Bohaterowie taśm to w szczególności ludzie PO i poprzedniego układu. To nie sobowtóry ani aktorzy.",normal
"Do tematu: powtórzę za Kukizem  :""... a co, mają brać tylko pomiędzy 14 a 17:30 ??"" Poprawność polityczna dla maluczkich. He he",normal
"terroryzm mozna zniszczyc szczotka do butuw i lyzka do butow ,ale Jak? to napisze jutro rano .",normal
"Jak to rozumieć złożyła wymówienie? Jak złożyła to jej sprawa co ma Giliński do tego? Gdyby dostałą wypowiedzenie to co innego PO programie, jeżeli jest to kolejna manipulacja i przez dziennikarza to ktoś musi wżąć za to odpowiedzialność. A tak z innej beczki to niech się nauczą przekazywać żetelnie informacje.",normal
Jarek też człowiek i się śmieje.,normal
"wp jest nie do czytania, kto zlecił i kto zapłacił za ten sondaż !?",normal
Nie rozumiem jednej rzeczy: Dlaczego Rosja się oburza na cokolwiek w kwestii Armii Czerwonej skoro Armia Czerwona już nie istnieje! Związek sowiecki się rozpadł i teraz jest Rosja. Czego oni się czepiają!!! To tak jakby Polska miała pretensje w jakiejś sprawie na Litwie bo przecież dawniej tworzyliśmy jedne państwo. Co za chora patologia!,normal
Misjonarze islamu rozpoczęli swoje rekolekcje w świecie.,normal
"Krym ,który zajęli ruski ma prąd z Ukrainy ?,to teraz jest jasna sytuacja ,niech ruski im dadzą prąd",normal
nEN PROBLEM NALEŻY RADYKALNIE ROZWIĄZAĆ=POMNIKI POWINNY STAĆ NA CMENTARZACH BO TAM ICH MIEJSCE A NIE W CENTRUM MIAST=TO DZIAŁANIE W NICZYM NIE UJMUJE GODNOSCI POLEGŁYM DLA KTÓRYCH UFUNDOWANY JEST POMNIK.,normal
"Trudno nam w to uwierzyć panie Schulz, bo właśnie pokazujecie polskiemu narodowi, że nie może sam sobie wybrać władzy. Jeżeli tak nas szanujecie, to pozwólcie, że będziemy sami decydować, jak chcemy się rządzić u siebie. Jeżeli PiS nie spełni oczekiwań, to za 4 lata wybierzemy kogoś innego. Nie podoba nam się, że kontrolujecie nasze media, wciskacie nam swoich ludzi i na siłę każecie instalować multi-kulti. To co niemieccy politycy reprezentują sobą ostatnio jest dalekie od okazywania szacunku.",normal
"A to nie było zaraz po tym, jak słup weszła na mównicę i powiedziała: ""PODJĘŁAM DECYZJĘ..."" ?",normal
"Pracę już zmienia, więc teraz powinna wziąć pożyczkę i szukać nowej za minimalną krajową, tak aby mogła docenić poprzednią...",normal
na 100% chodziło o Pawłowicz,normal
no i już wiadomo nowoczesna odłam PO,normal
"ciesze sie bardzo i dumna jestem z tego ze glosowalam na PiS zreszto zawsze glosuje na te partie, robcie porzadek w Polsce, musimy odzyskac wszystko co skradzione itp...Panie Kaczynski rob co powinienes.",normal
"słuchajcie Franciszka bo dobrze mówi, w jakis sposób wpierw chwasty muszą być zebrane i wrzucone w ogien by się spaliły a dopiero pózniej ma byc zebrane zboże..",normal
Tak powinni zrobic wszyscy przyzwoici dziennikarze.,normal
EU już pomogła Ukrainie,normal
"Nikt nie wpadł na to , że pan prezes  jest wiernym widzem serialu "" Wspaniałe  stulecie "" .",normal
Nie patrzcie na ten sondaz! Ja oplacam tylko IBRIS,normal
"Właśnie w Norwegii uchodźca zasztyletował 18 latke, wczesniej w szweckiej Ikei również uchodźca zabił.

jak to było? wzbogaca nas kulturowo????
chociaż nie jestem ich zwolennikiem dobrze, że wygrali wybory!!!!",normal
"Kaczyński przeczytał, że Platforma jest ""Obywatelska"", a Petru z Nowoczesną nie są zależni od PO i banków. Dlatego się tak roześmiał.",normal
Własnie wypełniłem papiery aby dostać NIEMIECKI PASZPORT.,normal
To zrobili super reklamę tej sztuce. Producent dziękuje protestującym za super promocje przedstawienia. Dzięki temu sztukę obejrzy 300% więcej osób .,normal
"udało się, w końcu się udało włączyć ten cholerny tablet, hurra.... cieszyć się, szybko, wszyscy, już...",normal
"PiS nie potrzebuje hejterów, są dobrzy i tyle w temacie.  Powodzenia Polskiemu Rządowi !!!",normal
"Opozycja zdziwiona i zszokowana, że rząd rządzi a prezydent jest aktywny!",normal
Mądrze  i na temat  Panie  Marku,normal
Smieje sie z Frankowiczów  ??????,normal
"Do Komisarza wysokiego PE
Uprzejmie donosze o zmianach politycznych jakie wydziwia PIS i poprawia dzieła wprost idealne. Do tego przyłącza się prezydent kraju. Tego jest tak dużo,że prezydent nie spi po nocach tylko podpisuje i podPISuje. Potem bedzie ciężko to naprawić no chyba,że staniemy się dyktatem białoruskim tak mówi nasz prezes.
Kłaniam się nisko po same kolanisko!!",normal
"Cego się podniecacie kursem euro , USA jak miały potężny kryzys to osłabiły celowo dolara by zwiększyć export",normal
tak znajdziemy sprawców jak oni oddaj wrak samolotu. proste,normal
"PiS, Love & Respect
Polacy nie plujcie na swój kraj",normal
"Również ten temat podjął Ilia Riepin, obraz pod tytułem Kozacy piszą list do Sułtana",normal
Tylko .Nowoczesna z Panem Petru ma klasę i jest przyszłością.,normal
"Wszystko zawsze wraca. Najpierw była nagonka PIS na PO, teraz jest nagonka EU na PIS. To się nazywa KARMA.",normal
"Szkoda zw WP nie komentowała tak wszystkich byłych i niedoszłych ustaw PO-PSL. Zacznę oglądać Wiadomości, bo są bardziej obiektywne.",normal
NIE SLABYCH A INNYCH BO SLABI TO JUZ BYLI ZA KASE SPRZEDALI PRAWDE I KLASE MAJA INNI MLODZI UCZCIWI BO W NICH SERCA SA CZYSTE I PRAWE A BOG HONOR OJCZYZNA JEST DLA MLODYCH SWIETOSCIA ZOBAcz marsz niepodleglosci,normal
"No dwa miesiace rzadza, budzet przeciez przygotowany przez PO i jeszcze nie przegonilismy Japonii. Jak PO przejela wladze to przez 6 lat slyszelismy, ze to co sie dzieje to jeszcze sparawa PISu bi gospodarka nie zmienia sie z dnia na dzien i rzad nie moze wplywac w okresie krotkookresowym. A tu patrzecie, PiS ma wszystko zrobic w tydzien. A ze nei zrobil to atak. A jakby zrobil, to tez atak.",normal
"Gdyby nie Wałęsa,to nie byłoby wolnej Polski.
A poza tym ,mnie za jego czasów żyło się o niebo lepiej niż teraz..",normal
A co oni w ogole robia poza osrodkiem dla uchodzcow?,normal
Świadczy to o tym że to normalny człowiek taki jak każdy z nas...,normal
"To co w domu slysza,to mowia.Bardzo dobrze,ze P.Walesa postanowil cos z tym zrobic.",normal
"Pani Lewicka jako dziennikarz w moim imieniu starała się uzyskać odpowiedź na zadane pytanie.
Nie może być tak, że politycy w swej pysze i wyższości nie raczą odpowiadac na stawiane pytania. To oznaka ignorowania nas podatników.
Pani Lewicka była poprostu konsekwentna i dziękuję Jej za to.",normal
Jaro jest super!,normal
doszło  do  tego  że  prawda  wyjdzie  na jaw   bolek   sie  boi   że  odwiedzi  mury  więzienia   tam  pokażą  mu  jak   sie  rządzi,normal
pewnie wypowiedzi komisarzy unijnych ( w CCCP też byli komisarza dziwne prawda? ),normal
I tak nie płacili,normal
...wyszli z wprawy...,normal
Ładne filmy hi hi,normal
"Przeczytałem zamiast Krym Kreml. I pomyslalem, wow to sie nazywa prawdziwa akcja.",normal
Jeszcze kilka reklam pitbula i nie pójdę do kina a chciałbym.Dajcie już spokój z tą reklamą.,normal
Tzw.państwo do nędzy!,normal
"Zasiłki powinni dostawać wyższe, by starczało im na wizyty w domach publicznych. Piszę bardzo poważnie.",normal
SŁUŻBY NIE DRUŻBY ;),normal
abonament zapłacisz nawet za 5 lat mi z pensji 2 lata tumu w grudniu pobrał urząd skarbowy 2 tys. na święta zostawili mi 500 zł,normal
Lewicka to pewnie za nazwisko poleciala.,normal
"Rząd Platformy Obywatelskiej uderzył w demokrację
Nawet jeden sygnał o nielegalnym podsłuchiwaniu dziennikarzy przez służby mógłby stanowić ostrzeżenie o zagrożeniu dla demokracji. Niestety, nie mamy do czynienia z jednym sygnałem, ale całą serią sygnałów, które powinny wywołać alarm. I nie chodzi tym razem o zagrożenie ze strony PiS, ale Platformy",normal
"NA  RAZIE  Z  NARODU  SMIEJE  SIE  KACZYNSKI  I  DUDA  -  ale  za  kilka  miesiecy  na  ich  twarzach  zobaczymy  lzy  blagalne  aby  dac im  zyc  w  spokoju  . TERAZ  NAROD  JESZCZE  RAZ  WYCIERPI  UPOKORZENIA  ,  ALE  CZAS  PRACUJE  NA  KORZYSC  POLAKOW.",normal
"Jedyna prawda to nazwanie rządu ""drużyną""... Połowa połowy , która zagłosowała na obecny rząd to rzeczywiście... Tylko drużyna!",normal
Artykuł prawdziwy i z głebią. Tyle w temacie.,normal
Prosiłbym o kontakt z tymi minerami u mnie w Płocku też by się tak przydało,normal
"Brawo PiS, robcie swoje, naród na was liczy i na was głosował, widzimy, że robicie co trzeba, mimo ogromnej nagonki. Jestem z was dumny. Pani premier ogromny szacunek dla pani.",normal
w CBOS nowy Prezes z polecenia PIS od razu są wyniki.Tak trzymać :},normal
I co ? Mnie tez zwolnili po 25 latach pracy i jakoś nikt o tym nie pisał   Wkoncu mamy wolny rynek.,normal
"i tu widzę miejsce dla Maxa Kolonko.Jest świetny,mówi perfect o angielsku.Jest dobry ma energię.",normal
Traca bo putler ukradl Krym. To tak jak komus ukrasc samochod i chciec jeszcze pieniadze na benzyne.,normal
"W Rosji pracuje 3,5 - 4 miliony Ukraińców...... na Mikołaja Putin im podziękuje za pracę i ............ zdechną z głodu.",normal
Proszę przeczekać za niedługo sytuacja się odwróci.,normal
przestańcie używać pojęcia państwo ten twór to nie państwo tylko terroryści islamscy lub wyklęci z islamu !!!!!!!!!!,normal
Wiadomo kto inspiruje zainteresowanie unijnych komisarzy sytuacją w Polsce,normal
"""Na południu Szwecji młody chłopak został zasztyletowany przez imigranta, z którym chodził do szkoły. Miała to być zemsta za to, że wcześniej stanął on w obronie dziewczyny napastowanej przez przybysza. Rodzice ofiary oskarżają szwedzkie media o wyciszanie sprawy.rminas Pileckas, który stanął w obronie koleżanki, pochodził z Litwy. Mieszkał w Szwecji wraz ze swoimi rodzicami. Jeszcze w grudniu stanął w obronie swojej koleżanki, którą zaatakował seksualnie imigrant, prawdopodobnie z Syrii, z którym razem uczęszczali do szkoły. Pierwszego dnia kolejnego semestru migrant dźgnął Pileckasa nożem w plecy, przebijając mu serce.Chłopak zmarł.""",normal
"Nie wierze w ten sadaz . Glosowalam na Dude i PIS czego bardzo zaluje ,Nigdy wiecej na ta partie .Takich jak ja jest tysiace polakow wiec skad takie poparcie/",normal
"- Przez te wszystkie lata stworzono w naszym kraju taką sytuację, w której my jesteśmy dostarczycielami taniej siły roboczej i rynkiem zbytu dla produktów, które powstają gdzieś poza granicą Polski. Rząd Prawa i Sprawiedliwości, rząd pani premier Beaty Szydło chce to zmienić i to zmienimy â mówił minister spraw wewnętrznych i administracji.

Mariusz Błaszczak podkreślał, że argumenty, które podnosi opozycja i wrogie wobec rządu premier Beaty Szydło media są przesadzone i niespójne, ponieważ najpierw zarzucano mu, że nie przeprowadza żadnych nowych ustaw, potem argumentowano, że tych projektów jest zbyt dużo, a Sejm musi debatować do późnych godzin nocnych. Następnie powstał tzw. Komitet Obrony Demokracji, ale - jak mówił minister - kiedy na manifestacje organizowane przez KOD zaczęło przychodzić coraz mniej osób, podkręcając spiralę histerii, zwrócono się do Brukseli. Jednak i ten ruch środowisk, którym nie podoba się nowa władza, jak podkreśla Mariusz Błaszczak okazał się nietrafiony, ponieważ Unia Europejska nie może wobec Polski nałożyć żadnych sankcji bez jednomyślności wszystkich swoich członków, a po spotkaniu prezesa PiS-u Jarosława Kaczyńskiego z premierem Węgier Wiktorem Orbanem wiadomo już, że takiej jednomyślności nie będzie.",normal
Joanna Osińska po 23 latach pracy odchodzi z Telewizji,normal
"Niezła ta odpowiedź, może podobną należało napisać Oettingerowi.",normal
"Po cholerę Rosja jeszcze im dostarcza gaz, węgiel",normal
"To sie nazywa kregoslup . Zaimponowala
mi Pani i chyle czola.",normal
"Czy nie w tamtym obwodzie włada schakaszwili z Ameryki, ścigany listem gończym z Gruzji? I wszystko może być jasne.",normal
"Skoro uważa ,że Lewicka to świetna dziennikarka to dobrze,że ją zwolnili-nie kojarzę jej,ale widocznie zasłużyła.",normal
kolejni czy pierwsi odchodzą na własna prośbę??,normal
"Żaden wzrost. Po prostu spadku nie było i nie będzie. Podejrzewam nawet, że Prawo i Sprawiedliwość jest z lekka niedoszacowane.",normal
"Rosjanie raz dwa załatwią bogaty Krym, będzie kolejna żałośnie biedna ""republika"" kraju Rad",normal
"Dosyć obiektywny artykuł. Pozdrawiam wszystkich tych, którzy nie oceniają innych porównując do siebie, bo wiedzą, że każdy miał w życiu różne doświadczenia. Apeluję też o trochę więcej kultury osobistej w tych komentarzach.",normal
"Ani chybi, putin znowu robi prowokacje przed atakiem. On po prostu nudzi się, kiedy nie morduje",normal
AKTORKA  PORNO NA ZYWO  TEZ MI COS I TO JESZCZE  W TEATRZE,normal
oglądał  na  YouTube   śmieszne  koty,normal
"Teraz będą tyko oświadczenia , bez niewygodnych pytań. Powodzenia",normal
Najlepiej jest zabawiać się na koszt podatników.....niech zaczną w końcu spełniać te wyborcze obietnice...,normal
"Pani Karolino,

Dla mnie jest Pani super dziennikarką. Trzymam kciuki i życzę powodzenia.",normal
Obiektywni dziennikarze nie powinni się obawiać.,normal
pracuj człowieku do 67 lat...,normal
"A my nadal spokojnie popieramy rzad ,Premier i Prezydenta ...",normal
"Co się dzieje? Wszystkie komentarze, krytyczne wobec pani redaktor, napisane zostały w tym samym czasie? Jakiś zbieg okoliczności, czy poważne dofinansowanie?",normal
"Niech to ""znakomite"" grono dziennikarzy otworzy swoją prywatną telewizję!",normal
KOD im pomoże.,normal
"Brak historii w szkolach, czy co ? Gdyby nie Armia Czerwona to nikt by nie wyszedl z obozu smiierci. Jak mozna cos takiego robic. A co bedzie jak ktos zdemoluje nagrobki w Katyniu.",normal
"@atos
Czyli dobrze zrobili Ukraińcy prawda Sasza?",normal
czy praca w tvp jest dożywotnia?,normal
"Pan Prezes zobaczył prognozy Franka  po 4,4 i pomyślał  o frankowiczach!",normal
"Wybrańcom ludu też coś się należy, nie ?",normal
"list jest na Wikipedii, o dziwo treść bardzo aktualna do dzisiejszych czasów.",normal
sama się uśmiałam - swoja droga wymagania były,normal
"Czytał program wyborczy ""Nowoczesnej""",normal
"Pani Dominiko, solidarność to wspaniała rzecz, ale bez pani ten program nie będzie taki sam.",normal
"No własnie, dziwne. Tatarzy sa zbyt mądrzy, zeby teraz organizowac jakieś zamachy. Przecież nigdy tego  nie robili. Ktoś chce zrzucić na nich winę. Kto? Komu zależy na destabilizacji Ukrainy?",normal
"Zacofany Maleńczuk ze swoimi kijami bejsbolowymi. ""Wprowadza w błąd, co w przyszłości może nas kosztować osłabienie wiarygodności Polski""",normal
"Prawda ostatniego zdania odnosi się do Narodu, a nie tylko do części rządu.",normal
W FERWORZE WALKI ZAPOMNIELI ZGARNAC PUTINA .,normal
"Jedyne źródło wiadomości, z który można coś wartościowego uzyskać  to komentarze. Lepsze czy gorsze ale przynajmniej zmuszają do myślenia. Jeśli polska przyjmie uchodźców to będzie pierwsza duża wpadka nowego rządu. 90% polskiego społeczeństwa nie chce uchodźców. Chociaż powiem szczerze, że nie znam nikogo kto by ich przywitał z otwartymi ramionami. Miejmy nadzieje, że nasza władza pomimo POwskich zobowiązań nie przyjmie nikogo. Niech prezydent Duda wykaże się społeczną odwagą i otwarcie powie co myślą Polacy.",normal
